annee;filiere;libelle_grand_secteur;conso;code_region;libelle_region
2020;Electricité;Tertiaire;57144.9148;52;Pays de la Loire
2020;Electricité;Tertiaire;17659.99767;52;Pays de la Loire
2020;Electricité;Industrie;163540.6617;52;Pays de la Loire
2020;Electricité;Secteur Inconnu;56060.81867;52;Pays de la Loire
2020;Electricité;Résidentiel;9760355.999;52;Pays de la Loire
2020;Electricité;Agriculture;18011.90599;53;Bretagne
2020;Electricité;Industrie;23394.70719;53;Bretagne
2020;Electricité;Industrie;1987.445658;53;Bretagne
2020;Electricité;Industrie;811.5262761;53;Bretagne
2020;Electricité;Industrie;98865.49827;53;Bretagne
2020;Electricité;Industrie;93873.18207;53;Bretagne
2020;Electricité;Industrie;25736.99893;53;Bretagne
2020;Electricité;Industrie;33939.68514;53;Bretagne
2020;Electricité;Industrie;231832.5814;53;Bretagne
2020;Electricité;Industrie;138328.0982;53;Bretagne
2020;Electricité;Industrie;8704.600801;53;Bretagne
2020;Electricité;Industrie;61091.27864;53;Bretagne
2020;Electricité;Industrie;193.5284195;53;Bretagne
2020;Electricité;Industrie;101870.1393;53;Bretagne
2020;Electricité;Tertiaire;18076.75327;53;Bretagne
2020;Electricité;Tertiaire;52879.31424;53;Bretagne
2020;Electricité;Tertiaire;709813.0494;53;Bretagne
2020;Electricité;Tertiaire;1210.66362;53;Bretagne
2020;Electricité;Tertiaire;7306.312694;53;Bretagne
2020;Electricité;Tertiaire;115326.2532;53;Bretagne
2020;Electricité;Tertiaire;129515.1873;53;Bretagne
2020;Electricité;Tertiaire;721.6721011;53;Bretagne
2020;Electricité;Tertiaire;51808.44429;53;Bretagne
2020;Electricité;Tertiaire;169865.8542;53;Bretagne
2020;Electricité;Tertiaire;107751.4946;53;Bretagne
2020;Electricité;Tertiaire;4931.249305;53;Bretagne
2020;Electricité;Tertiaire;48.12557353;53;Bretagne
2020;Electricité;Agriculture;600350.5163;53;Bretagne
2020;Electricité;Agriculture;10078.5028;75;Nouvelle-Aquitaine
2020;Electricité;Agriculture;27756.49866;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;1170570.869;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;236.1903333;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;325758.5518;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;249512.907;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;508.3643886;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;237043.879;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;56819.97552;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;27492.45392;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;32648.23869;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;257097.3088;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;29256.59679;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;97573.37001;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;129034.751;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;623.9155851;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;43871.35507;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;11402.27074;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;506000.5701;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;1330109.235;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;28549.50605;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;237635.2181;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;10900.91304;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;5713.069838;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;36989.8843;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;11630.29593;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;299212.9022;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;7904.596657;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;1123.409726;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;562279.5503;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;79684.05665;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;8428.055423;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;14553.05693;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;47974.1806;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;1610.487904;75;Nouvelle-Aquitaine
2020;Electricité;Tertiaire;192.6920875;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;267289.5014;75;Nouvelle-Aquitaine
2020;Electricité;Secteur Inconnu;150310.7758;75;Nouvelle-Aquitaine
2020;Electricité;Industrie;899778.4855;76;Occitanie
2020;Electricité;Industrie;11574.28663;76;Occitanie
2020;Electricité;Industrie;9383.610803;76;Occitanie
2020;Electricité;Industrie;246736.2251;76;Occitanie
2020;Electricité;Industrie;238651.6455;76;Occitanie
2020;Electricité;Industrie;38251.99671;76;Occitanie
2020;Electricité;Industrie;73669.26673;76;Occitanie
2020;Electricité;Industrie;220976.0262;76;Occitanie
2020;Electricité;Industrie;398.0206862;76;Occitanie
2020;Electricité;Tertiaire;10150.70844;76;Occitanie
2020;Electricité;Tertiaire;23300.44431;76;Occitanie
2020;Electricité;Tertiaire;325942.829;76;Occitanie
2020;Electricité;Tertiaire;163902.3914;76;Occitanie
2020;Electricité;Tertiaire;10405.4273;76;Occitanie
2020;Electricité;Tertiaire;13195.71148;76;Occitanie
2020;Electricité;Tertiaire;81787.08876;76;Occitanie
2020;Electricité;Tertiaire;248244.2746;76;Occitanie
2020;Electricité;Tertiaire;14739.77368;76;Occitanie
2020;Electricité;Tertiaire;46143.80231;76;Occitanie
2020;Electricité;Tertiaire;31.56487813;76;Occitanie
2020;Electricité;Tertiaire;2657.508826;76;Occitanie
2020;Electricité;Tertiaire;931.7660696;76;Occitanie
2020;Electricité;Secteur Inconnu;2534.858239;76;Occitanie
2020;Electricité;Tertiaire;3111118.923;76;Occitanie
2020;Electricité;Secteur Inconnu;122359.9811;76;Occitanie
2020;Electricité;Résidentiel;15850594.7;76;Occitanie
2020;Electricité;Agriculture;210835.0896;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;1739605.398;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;288359.1355;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;256051.0695;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;83993.65783;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;512030.0338;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;313985.805;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;1319151.01;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;213000.8461;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;251232.6856;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;220099.0237;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;473513.1614;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;66346.74625;84;Auvergne-Rhône-Alpes
2020;Electricité;Industrie;92679.4011;84;Auvergne-Rhône-Alpes
2020;Electricité;Tertiaire;519930.5588;84;Auvergne-Rhône-Alpes
2020;Electricité;Tertiaire;185534.495;84;Auvergne-Rhône-Alpes
2020;Electricité;Tertiaire;493407.9317;84;Auvergne-Rhône-Alpes
2020;Electricité;Tertiaire;333129.5685;84;Auvergne-Rhône-Alpes
2020;Electricité;Tertiaire;7581.581257;84;Auvergne-Rhône-Alpes
2020;Electricité;Tertiaire;265122.8649;84;Auvergne-Rhône-Alpes
2020;Electricité;Tertiaire;20511.76603;84;Auvergne-Rhône-Alpes
2020;Electricité;Tertiaire;1004989.64;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;0.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;71.0;76;Occitanie
2021;Electricité;Résidentiel;1580.0;76;Occitanie
2021;Electricité;Industrie;191.215;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;5710.844;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;929.219;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;83.288;84;Auvergne-Rhône-Alpes
2021;Electricité;Agriculture;2192.182;84;Auvergne-Rhône-Alpes
2021;Electricité;Secteur Inconnu;11954.534;84;Auvergne-Rhône-Alpes
2021;Electricité;Résidentiel;4645.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;24.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Résidentiel;6574.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;903.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Résidentiel;2186.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;218.0;76;Occitanie
2021;Electricité;Résidentiel;7410.871;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;312.0;76;Occitanie
2021;Electricité;Industrie;37.06;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;2179.872;44;Grand Est
2021;Electricité;Tertiaire;248.018;44;Grand Est
2021;Electricité;Tertiaire;2699.46;44;Grand Est
2021;Electricité;Tertiaire;3.881;44;Grand Est
2021;Electricité;Tertiaire;671.369;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;0.0;76;Occitanie
2021;Electricité;Tertiaire;385.0;76;Occitanie
2021;Electricité;Tertiaire;241.452;44;Grand Est
2021;Electricité;Tertiaire;108.401;44;Grand Est
2021;Electricité;Tertiaire;1665.381;44;Grand Est
2021;Electricité;Secteur Inconnu;710.499;44;Grand Est
2021;Electricité;Tertiaire;204.059;44;Grand Est
2021;Electricité;Tertiaire;123.0;76;Occitanie
2021;Electricité;Industrie;0.0;76;Occitanie
2021;Electricité;Résidentiel;256.0;76;Occitanie
2021;Electricité;Industrie;394.482;44;Grand Est
2021;Electricité;Industrie;2950.232;44;Grand Est
2021;Electricité;Tertiaire;748.694;44;Grand Est
2021;Electricité;Tertiaire;80.673;44;Grand Est
2021;Electricité;Tertiaire;72.914;44;Grand Est
2021;Electricité;Tertiaire;613.007;44;Grand Est
2021;Electricité;Secteur Inconnu;2123.034;44;Grand Est
2021;Electricité;Tertiaire;227.362;32;Hauts-de-France
2021;Electricité;Tertiaire;47.206;32;Hauts-de-France
2021;Electricité;Tertiaire;167.541;32;Hauts-de-France
2021;Electricité;Tertiaire;2513.086;32;Hauts-de-France
2021;Electricité;Tertiaire;2190.78;32;Hauts-de-France
2021;Electricité;Tertiaire;164.383;32;Hauts-de-France
2021;Electricité;Secteur Inconnu;1531.502;32;Hauts-de-France
2021;Electricité;Résidentiel;6952.0;76;Occitanie
2021;Electricité;Industrie;110.0;76;Occitanie
2021;Electricité;Industrie;252.0;76;Occitanie
2021;Electricité;Industrie;1909.0;76;Occitanie
2021;Electricité;Tertiaire;1128.0;76;Occitanie
2021;Electricité;Tertiaire;76.0;76;Occitanie
2021;Electricité;Tertiaire;326.0;76;Occitanie
2021;Electricité;Secteur Inconnu;327.0;76;Occitanie
2021;Electricité;Tertiaire;936.0;76;Occitanie
2021;Electricité;Tertiaire;664.0;76;Occitanie
2021;Electricité;Industrie;31.53;27;Bourgogne-Franche-Comté
2021;Electricité;Industrie;137.883;27;Bourgogne-Franche-Comté
2021;Electricité;Industrie;1670.0;76;Occitanie
2021;Electricité;Industrie;21.0;76;Occitanie
2021;Electricité;Industrie;141.0;76;Occitanie
2021;Electricité;Tertiaire;2793.0;76;Occitanie
2021;Electricité;Tertiaire;1542.0;76;Occitanie
2021;Electricité;Tertiaire;2461.0;76;Occitanie
2021;Electricité;Résidentiel;13196.0;76;Occitanie
2021;Electricité;Tertiaire;57.0;76;Occitanie
2021;Electricité;Tertiaire;121.0;76;Occitanie
2021;Electricité;Tertiaire;870.0;76;Occitanie
2021;Electricité;Industrie;337.0;76;Occitanie
2021;Electricité;Résidentiel;9945.0;76;Occitanie
2021;Electricité;Tertiaire;128.0;76;Occitanie
2021;Electricité;Tertiaire;21.0;76;Occitanie
2021;Electricité;Industrie;149.737;44;Grand Est
2021;Electricité;Secteur Inconnu;4175.534;44;Grand Est
2021;Electricité;Industrie;292.312;44;Grand Est
2021;Electricité;Tertiaire;100.351;44;Grand Est
2021;Electricité;Secteur Inconnu;3453.799;76;Occitanie
2021;Electricité;Résidentiel;17265.0;76;Occitanie
2021;Electricité;Industrie;233.258;84;Auvergne-Rhône-Alpes
2021;Electricité;Secteur Inconnu;11177.035;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;1047.705;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;864.714;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;437.169;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;398.992;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;727.498;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;592.44;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;798.734;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;487.631;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;76.886;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;1277.926;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;2090.239;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;1723.714;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;961.046;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;5578.307;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;6.538;84;Auvergne-Rhône-Alpes
2021;Electricité;Secteur Inconnu;11160.412;84;Auvergne-Rhône-Alpes
2021;Electricité;Secteur Inconnu;22543.775;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;409.842;75;Nouvelle-Aquitaine
2021;Electricité;Résidentiel;9437.008;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;1427.565;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;194.216;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;83.092;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;101.794;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;77.166;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;4782.437;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;2416.359;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;960.083;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;1005.735;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;64.232;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;261.761;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;136.363;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;189.231;84;Auvergne-Rhône-Alpes
2021;Electricité;Agriculture;362.923;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;4641.956;84;Auvergne-Rhône-Alpes
2021;Electricité;Secteur Inconnu;1281.312;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;177.0;76;Occitanie
2021;Electricité;Industrie;3589.994;44;Grand Est
2021;Electricité;Industrie;1569.39;44;Grand Est
2021;Electricité;Industrie;49.549;44;Grand Est
2021;Electricité;Tertiaire;20862.378;44;Grand Est
2021;Electricité;Tertiaire;747.137;44;Grand Est
2021;Electricité;Tertiaire;19214.268;44;Grand Est
2021;Electricité;Tertiaire;1791.702;44;Grand Est
2021;Electricité;Tertiaire;70.903;44;Grand Est
2021;Electricité;Tertiaire;3016.6;44;Grand Est
2021;Electricité;Tertiaire;3034.583;44;Grand Est
2021;Electricité;Tertiaire;132194.262;44;Grand Est
2021;Electricité;Résidentiel;602400.869;44;Grand Est
2021;Electricité;Industrie;66396.208;11;Île-de-France
2021;Electricité;Industrie;35460.432;11;Île-de-France
2021;Electricité;Industrie;277611.98;11;Île-de-France
2021;Electricité;Tertiaire;384831.115;24;Centre-Val de Loire
2021;Electricité;Industrie;47764.126;27;Bourgogne-Franche-Comté
2021;Electricité;Industrie;328137.0;28;Normandie
2021;Electricité;Tertiaire;56369.919;28;Normandie
2021;Electricité;Industrie;1348533.74;32;Hauts-de-France
2021;Electricité;Industrie;15686.848;44;Grand Est
2021;Electricité;Industrie;415612.261;44;Grand Est
2021;Electricité;Tertiaire;525846.151;44;Grand Est
2021;Electricité;Industrie;29602.462;52;Pays de la Loire
2021;Electricité;Tertiaire;30778.699;53;Bretagne
2021;Electricité;Industrie;8689.88;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;19897.694;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;4009.277;76;Occitanie
2021;Electricité;Industrie;24464.296;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;434003.892;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;274079.575;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;12273.373;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;28735.029;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;4419.21;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;3338216.472;93;Provence-Alpes-Côte d'Azur
2021;Electricité;Industrie;84789.588;93;Provence-Alpes-Côte d'Azur
2021;Electricité;Tertiaire;1065.113;93;Provence-Alpes-Côte d'Azur
2021;Electricité;Industrie;163.213;44;Grand Est
2021;Electricité;Tertiaire;202.168;44;Grand Est
2021;Electricité;Tertiaire;73.224;44;Grand Est
2021;Electricité;Tertiaire;237.196;44;Grand Est
2021;Electricité;Tertiaire;83.096;44;Grand Est
2021;Electricité;Tertiaire;42.159;44;Grand Est
2021;Electricité;Tertiaire;2144.75;44;Grand Est
2021;Electricité;Secteur Inconnu;524.525;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;45.0;32;Hauts-de-France
2021;Electricité;Secteur Inconnu;103.0;32;Hauts-de-France
2021;Electricité;Tertiaire;161.0;32;Hauts-de-France
2021;Electricité;Secteur Inconnu;4663.069;32;Hauts-de-France
2021;Electricité;Agriculture;33399.0;32;Hauts-de-France
2021;Electricité;Industrie;25882.0;32;Hauts-de-France
2021;Electricité;Industrie;479.0;32;Hauts-de-France
2021;Electricité;Industrie;134.0;32;Hauts-de-France
2021;Electricité;Tertiaire;1.0;32;Hauts-de-France
2021;Electricité;Tertiaire;5405.0;32;Hauts-de-France
2021;Electricité;Secteur Inconnu;6959.0;32;Hauts-de-France
2021;Electricité;Industrie;1518.0;32;Hauts-de-France
2021;Electricité;Industrie;224.0;11;Île-de-France
2021;Electricité;Industrie;474.0;11;Île-de-France
2021;Electricité;Industrie;54.0;11;Île-de-France
2021;Electricité;Tertiaire;1685.0;11;Île-de-France
2021;Electricité;Tertiaire;321.0;11;Île-de-France
2021;Electricité;Tertiaire;270.0;11;Île-de-France
2021;Electricité;Industrie;687.0;11;Île-de-France
2021;Electricité;Tertiaire;3984.0;11;Île-de-France
2021;Electricité;Secteur Inconnu;2509.0;11;Île-de-France
2021;Electricité;Agriculture;6876.348;44;Grand Est
2021;Electricité;Industrie;954.112;44;Grand Est
2021;Electricité;Industrie;103.776;44;Grand Est
2021;Electricité;Industrie;396.61;44;Grand Est
2021;Electricité;Tertiaire;105.786;44;Grand Est
2021;Electricité;Tertiaire;78.966;44;Grand Est
2021;Electricité;Tertiaire;49.081;44;Grand Est
2021;Electricité;Industrie;365.639;44;Grand Est
2021;Electricité;Résidentiel;30643.498;44;Grand Est
2021;Electricité;Industrie;65115.795;11;Île-de-France
2021;Electricité;Tertiaire;18557.134;11;Île-de-France
2021;Electricité;Industrie;306.732;76;Occitanie
2021;Electricité;Secteur Inconnu;3698.657;76;Occitanie
2021;Electricité;Secteur Inconnu;9557.819;11;Île-de-France
2021;Electricité;Industrie;10888.699;24;Centre-Val de Loire
2021;Electricité;Industrie;1213.07;27;Bourgogne-Franche-Comté
2021;Electricité;Industrie;83.484;27;Bourgogne-Franche-Comté
2021;Electricité;Industrie;308.307;27;Bourgogne-Franche-Comté
2021;Electricité;Tertiaire;898.857;27;Bourgogne-Franche-Comté
2021;Electricité;Tertiaire;1015.257;27;Bourgogne-Franche-Comté
2021;Electricité;Tertiaire;183.128;27;Bourgogne-Franche-Comté
2021;Electricité;Tertiaire;107.44;27;Bourgogne-Franche-Comté
2021;Electricité;Tertiaire;0.0;27;Bourgogne-Franche-Comté
2021;Electricité;Secteur Inconnu;0.0;27;Bourgogne-Franche-Comté
2021;Electricité;Agriculture;698.114;44;Grand Est
2021;Electricité;Industrie;16.334;44;Grand Est
2021;Electricité;Industrie;182.008;44;Grand Est
2021;Electricité;Industrie;89.89;44;Grand Est
2021;Electricité;Industrie;66.221;44;Grand Est
2021;Electricité;Tertiaire;9.351;44;Grand Est
2021;Electricité;Tertiaire;111.261;44;Grand Est
2021;Electricité;Tertiaire;82.869;44;Grand Est
2021;Electricité;Secteur Inconnu;4581.0;44;Grand Est
2021;Electricité;Résidentiel;30190.032;44;Grand Est
2021;Electricité;Agriculture;5284.31;32;Hauts-de-France
2021;Electricité;Industrie;505.53;32;Hauts-de-France
2021;Electricité;Industrie;16804.691;32;Hauts-de-France
2021;Electricité;Industrie;7840.654;32;Hauts-de-France
2021;Electricité;Tertiaire;14603.365;32;Hauts-de-France
2021;Electricité;Tertiaire;3514.294;32;Hauts-de-France
2021;Electricité;Tertiaire;26140.71;32;Hauts-de-France
2021;Electricité;Tertiaire;447.768;32;Hauts-de-France
2021;Electricité;Tertiaire;1208.535;32;Hauts-de-France
2021;Electricité;Tertiaire;81.971;32;Hauts-de-France
2021;Electricité;Tertiaire;7094.353;32;Hauts-de-France
2021;Electricité;Tertiaire;4937.027;32;Hauts-de-France
2021;Electricité;Agriculture;5764.028;32;Hauts-de-France
2021;Electricité;Résidentiel;467973.972;32;Hauts-de-France
2021;Electricité;Industrie;781.0;24;Centre-Val de Loire
2021;Electricité;Tertiaire;58.0;24;Centre-Val de Loire
2021;Electricité;Industrie;1837.0;24;Centre-Val de Loire
2021;Electricité;Tertiaire;8.67;84;Auvergne-Rhône-Alpes
2021;Electricité;Agriculture;182.0;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;4560.0;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;369.0;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;3903.0;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;1204.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;16738.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;2520.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;3419.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;983.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;39.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;172.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;929.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;3288.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;691.0;75;Nouvelle-Aquitaine
2021;Electricité;Tertiaire;69.0;75;Nouvelle-Aquitaine
2021;Electricité;Industrie;68201.0;44;Grand Est
2021;Electricité;Industrie;38044.0;44;Grand Est
2021;Electricité;Industrie;19984.0;44;Grand Est
2021;Electricité;Industrie;22784.0;44;Grand Est
2021;Electricité;Tertiaire;4674.0;44;Grand Est
2021;Electricité;Tertiaire;25359.0;44;Grand Est
2021;Electricité;Tertiaire;21793.0;44;Grand Est
2021;Electricité;Tertiaire;865.0;44;Grand Est
2021;Electricité;Tertiaire;903.0;44;Grand Est
2021;Electricité;Tertiaire;3081.0;44;Grand Est
2021;Electricité;Secteur Inconnu;243447.0;44;Grand Est
2021;Electricité;Tertiaire;2509.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;930.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Résidentiel;13175.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;30.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;535.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;86.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;27.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Tertiaire;1112.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;1113.0;84;Auvergne-Rhône-Alpes
2021;Electricité;Industrie;731.331;27;Bourgogne-Franche-Comté
2021;Electricité;Tertiaire;650.471;27;Bourgogne-Franche-Comté
2021;Electricité;Secteur Inconnu;2851.647;27;Bourgogne-Franche-Comté
2021;Electricité;Industrie;2176.942;24;Centre-Val de Loire
2021;Electricité;Industrie;3308.112;24;Centre-Val de Loire
2021;Electricité;Tertiaire;1148.36;24;Centre-Val de Loire
2021;Electricité;Tertiaire;1033.35;24;Centre-Val de Loire
2021;Electricité;Tertiaire;15810.461;24;Centre-Val de Loire
2021;Electricité;Tertiaire;1236.38;24;Centre-Val de Loire
2021;Electricité;Tertiaire;73.945;24;Centre-Val de Loire
2021;Electricité;Tertiaire;178.759;24;Centre-Val de Loire
2021;Electricité;Tertiaire;657.951;24;Centre-Val de Loire
2021;Electricité;Tertiaire;88.224;24;Centre-Val de Loire
2021;Electricité;Tertiaire;1567.262;24;Centre-Val de Loire
2021;Electricité;Agriculture;2904.738;24;Centre-Val de Loire
2021;Electricité;Tertiaire;27634.408;24;Centre-Val de Loire
2021;Electricité;Industrie;11549.792;44;Grand Est
2021;Electricité;Industrie;194.156;44;Grand Est
2021;Electricité;Industrie;85.951;44;Grand Est
2021;Electricité;Industrie;2603.69;44;Grand Est
2021;Electricité;Industrie;628.237;44;Grand Est
2021;Electricité;Industrie;2268.407;44;Grand Est
2021;Electricité;Industrie;1781.652;44;Grand Est
2021;Electricité;Tertiaire;2083.66;44;Grand Est
2021;Electricité;Tertiaire;272.967;44;Grand Est
2021;Electricité;Tertiaire;4877.722;44;Grand Est
2021;Electricité;Tertiaire;424.137;44;Grand Est
2021;Electricité;Tertiaire;652.056;44;Grand Est
2021;Electricité;Tertiaire;160.587;44;Grand Est
2021;Electricité;Tertiaire;71.868;44;Grand Est
2021;Electricité;Tertiaire;581.404;44;Grand Est
2021;Electricité;Tertiaire;475.095;44;Grand Est
2021;Electricité;Tertiaire;13.808;44;Grand Est
2021;Electricité;Tertiaire;455.168;44;Grand Est
2021;Electricité;Tertiaire;508.474;44;Grand Est
2021;Electricité;Tertiaire;74.214;44;Grand Est
2021;Electricité;Tertiaire;5995.299;44;Grand Est
2021;Electricité;Secteur Inconnu;4024.584;44;Grand Est
2021;Electricité;Industrie;2586.568;44;Grand Est
2021;Electricité;Industrie;100600.517;44;Grand Est
2021;Electricité;Industrie;1106.59;44;Grand Est
2021;Electricité;Industrie;27.027;44;Grand Est
2021;Electricité;Tertiaire;405.537;44;Grand Est
2021;Electricité;Tertiaire;2672.713;44;Grand Est
2021;Electricité;Tertiaire;6955.409;44;Grand Est
2021;Electricité;Tertiaire;1216.123;44;Grand Est
2021;Electricité;Tertiaire;122.865;44;Grand Est
2021;Electricité;Tertiaire;3762.299;44;Grand Est
2021;Electricité;Tertiaire;2102.587;44;Grand Est
2021;Electricité;Tertiaire;78.265;44;Grand Est
2021;Electricité;Tertiaire;2364.688;44;Grand Est
2021;Electricité;Tertiaire;959.538;44;Grand Est
2021;Electricité;Tertiaire;2133.035;44;Grand Est
2021;Electricité;Tertiaire;742.51;44;Grand Est
2021;Electricité;Tertiaire;693.291;44;Grand Est
2021;Electricité;Secteur Inconnu;23959.467;44;Grand Est
2021;Gaz;Industrie;1397.0;44;Grand Est
2021;Gaz;Industrie;1065.0;44;Grand Est
